TIMESTAMP;PULL_CADENCE;MAX_POWER;MAX_SPEED;MAX_TORQUE
2025-01-09_17:18:40.732;52.36;397;1501.2;100.0
2025-01-09_17:18:41.842;54.05;386;1500.1;100.0
2025-01-09_17:18:42.982;52.63;406;1498.6;100.0
2025-01-09_17:18:44.062;55.56;406;1497.5;100.0
2025-01-09_17:18:45.202;52.63;406;1495.6;100.0
2025-01-09_17:18:46.342;52.63;394;1496.5;100.0
2025-01-09_17:18:47.452;54.05;389;1507.3;100.0
2025-01-09_17:18:48.532;55.56;407;1513.0;100.0
2025-01-09_17:18:49.672;52.63;399;1507.3;100.0
2025-01-09_17:18:50.782;54.05;393;1492.4;100.0
2025-01-09_17:18:51.892;54.05;404;1503.4;100.0
2025-01-09_17:18:53.002;54.05;412;1504.3;100.0
2025-01-09_17:18:54.082;55.56;404;1504.8;100.0
2025-01-09_17:18:55.192;54.05;395;1505.3;100.0
2025-01-09_17:18:56.332;52.63;396;1497.1;100.0
2025-01-09_17:18:57.412;55.56;404;1495.9;100.0
2025-01-09_17:18:58.522;54.05;401;1500.3;100.0
2025-01-09_17:18:59.632;54.05;402;1507.8;100.0
2025-01-09_17:19:00.742;54.05;410;1504.9;100.0
2025-01-09_17:19:01.852;54.05;412;1499.8;100.0
2025-01-09_17:19:02.962;54.05;401;1504.2;100.0
2025-01-09_17:19:04.102;52.63;411;1500.7;100.0
2025-01-09_17:19:05.242;52.63;405;1509.5;100.0
2025-01-09_17:19:06.382;52.63;393;1492.8;100.0
2025-01-09_17:19:07.522;52.63;397;1507.7;100.0
2025-01-09_17:19:08.662;52.63;396;1502.1;100.0
2025-01-09_17:19:09.802;52.63;418;1504.7;100.0
2025-01-09_17:19:10.942;52.63;404;1505.4;100.0
2025-01-09_17:19:12.112;51.28;406;1503.9;100.0
2025-01-09_17:19:13.282;51.28;387;1495.7;100.0
2025-01-09_17:19:14.362;55.56;402;1496.8;100.0
2025-01-09_17:19:15.532;51.28;404;1501.5;100.0
2025-01-09_17:19:16.672;52.63;397;1496.3;100.0
2025-01-09_17:19:17.843;51.24;405;1506.5;100.0
2025-01-09_17:19:18.982;52.68;401;1502.2;100.0
2025-01-09_17:19:20.157;51.06;399;1498.9;100.0
2025-01-09_17:19:21.297;52.63;395;1490.9;100.0
2025-01-09_17:19:22.437;52.63;399;1498.0;100.0
2025-01-09_17:19:23.547;54.05;410;1497.0;100.0
2025-01-09_17:19:24.687;52.63;397;1488.3;100.0
2025-01-09_17:19:25.827;52.63;392;1494.2;100.0
2025-01-09_17:19:26.967;52.63;400;1504.4;100.0
2025-01-09_17:19:28.047;55.56;396;1498.0;100.0
2025-01-09_17:19:29.157;54.05;394;1493.5;100.0
2025-01-09_17:19:30.297;52.63;392;1490.9;100.0
2025-01-09_17:19:31.407;54.05;399;1490.8;100.0
2025-01-09_17:19:32.547;52.63;398;1494.1;100.0
2025-01-09_17:19:33.687;52.63;392;1498.7;100.0
2025-01-09_17:19:34.797;54.05;385;1486.6;100.0
2025-01-09_17:19:35.877;55.56;401;1492.5;100.0
2025-01-09_17:19:36.987;54.05;391;1488.0;100.0
2025-01-09_17:19:38.072;55.30;410;1493.0;100.0
2025-01-09_17:19:39.183;54.01;397;1498.9;100.0
2025-01-09_17:19:40.292;54.10;394;1488.6;100.0
2025-01-09_17:19:41.402;54.05;405;1501.2;100.0
2025-01-09_17:19:42.483;55.50;390;1489.0;100.0
2025-01-09_17:19:43.533;57.14;396;1495.3;100.0
2025-01-09_17:19:44.642;54.10;394;1489.1;100.0
2025-01-09_17:19:45.753;54.01;402;1498.5;100.0
2025-01-09_17:19:46.863;54.05;403;1500.6;100.0
2025-01-09_17:19:47.943;55.56;407;1488.2;100.0
2025-01-09_17:19:49.053;54.05;390;1502.1;100.0
2025-01-09_17:19:50.138;55.30;400;1501.2;100.0
2025-01-09_17:19:51.248;54.05;409;1498.5;100.0
2025-01-09_17:19:52.298;57.14;401;1508.8;100.0
2025-01-09_17:19:53.408;54.05;397;1494.7;100.0
2025-01-09_17:19:54.488;55.56;409;1499.4;100.0
2025-01-09_17:19:55.568;55.56;403;1500.5;100.0
2025-01-09_17:19:56.678;54.05;413;1500.8;100.0
2025-01-09_17:19:57.788;54.05;391;1498.5;100.0
2025-01-09_17:19:58.898;54.05;401;1502.5;100.0
2025-01-09_17:20:00.008;54.05;400;1504.5;100.0
2025-01-09_17:20:01.118;54.05;405;1497.3;100.0
2025-01-09_17:20:02.198;55.56;406;1492.0;100.0
2025-01-09_17:20:03.278;55.56;383;1501.3;100.0
2025-01-09_17:20:04.358;55.56;383;1506.7;100.0
2025-01-09_17:20:05.438;55.56;386;1503.2;100.0
2025-01-09_17:20:06.518;55.56;411;1511.2;100.0
2025-01-09_17:20:07.598;55.56;392;1498.4;100.0
2025-01-09_17:20:08.648;57.14;387;1503.7;100.0
2025-01-09_17:20:09.758;54.05;415;1494.8;100.0
2025-01-09_17:20:10.838;55.56;410;1511.5;100.0
2025-01-09_17:20:11.948;54.05;385;1503.1;100.0
2025-01-09_17:20:13.028;55.56;390;1500.8;100.0
2025-01-09_17:20:14.108;55.56;384;1502.7;100.0
2025-01-09_17:20:15.158;57.14;400;1501.7;100.0
2025-01-09_17:20:16.208;57.14;401;1500.6;100.0
2025-01-09_17:20:17.288;55.56;385;1502.3;100.0
2025-01-09_17:20:18.338;57.14;407;1507.2;100.0
2025-01-09_17:20:19.388;57.14;409;1502.9;100.0
2025-01-09_17:20:20.498;54.05;389;1495.5;100.0
2025-01-09_17:20:21.548;57.14;387;1498.2;100.0
2025-01-09_17:20:22.628;55.56;413;1497.4;100.0
2025-01-09_17:20:23.708;55.56;382;1499.6;100.0
2025-01-09_17:20:24.788;55.56;412;1497.6;100.0
2025-01-09_17:20:25.838;57.14;396;1498.9;100.0
2025-01-09_17:20:26.918;55.56;414;1496.2;100.0
2025-01-09_17:20:27.973;56.87;394;1506.3;100.0
2025-01-09_17:20:29.053;55.56;408;1499.9;100.0
2025-01-09_17:20:30.103;57.14;403;1495.1;100.0
2025-01-09_17:20:31.123;58.82;407;1490.2;100.0
2025-01-09_17:20:32.143;58.82;402;1488.8;100.0
2025-01-09_17:20:33.193;57.14;411;1488.6;100.0
2025-01-09_17:20:34.213;58.82;390;1489.7;100.0
2025-01-09_17:20:35.293;55.56;408;1495.3;100.0
2025-01-09_17:20:36.373;55.56;395;1491.6;100.0
2025-01-09_17:20:37.423;57.14;399;1482.7;100.0
2025-01-09_17:20:38.503;55.56;408;1482.8;100.0
2025-01-09_17:20:39.554;57.09;376;1503.4;100.0
2025-01-09_17:20:40.603;57.20;395;1496.2;100.0
2025-01-09_17:20:41.654;57.09;394;1501.2;100.0
2025-01-09_17:20:42.793;52.68;390;1489.4;100.0
2025-01-09_17:20:43.934;52.59;401;1494.5;100.0
2025-01-09_17:20:45.044;54.05;396;1502.0;100.0
2025-01-09_17:20:46.124;55.56;417;1500.2;100.0
2025-01-09_17:20:47.234;54.05;385;1506.7;100.0
2025-01-09_17:20:48.313;55.61;404;1490.2;100.0
2025-01-09_17:20:49.394;55.50;407;1505.9;100.0
2025-01-09_17:20:50.474;55.56;416;1505.7;100.0
2025-01-09_17:20:51.584;54.05;386;1497.9;100.0
2025-01-09_17:20:52.694;54.05;406;1505.4;100.0
2025-01-09_17:20:53.774;55.56;389;1509.8;100.0
2025-01-09_17:20:54.854;55.56;368;1502.3;100.0
2025-01-09_17:20:55.964;54.05;412;1496.4;100.0
2025-01-09_17:20:57.074;54.05;385;1501.0;100.0
2025-01-09_17:20:58.184;54.05;396;1507.0;100.0
2025-01-09_17:20:59.294;54.05;404;1504.8;100.0
2025-01-09_17:21:00.374;55.56;402;1513.4;100.0
2025-01-09_17:21:01.484;54.05;395;1502.8;100.0
2025-01-09_17:21:02.564;55.56;410;1499.3;100.0
2025-01-09_17:21:03.674;54.05;403;1501.3;100.0
2025-01-09_17:21:04.784;54.05;401;1497.9;100.0
2025-01-09_17:21:05.924;52.63;400;1498.4;100.0
2025-01-09_17:21:07.034;54.05;383;1506.6;100.0
2025-01-09_17:21:08.114;55.56;394;1498.5;100.0
2025-01-09_17:21:09.224;54.05;398;1501.5;100.0
2025-01-09_17:21:10.334;54.05;395;1497.0;100.0
2025-01-09_17:21:11.414;55.56;404;1501.5;100.0
2025-01-09_17:21:12.524;54.05;382;1501.7;100.0
2025-01-09_17:21:13.639;53.81;400;1493.9;100.0
2025-01-09_17:21:14.719;55.56;383;1501.1;100.0
2025-01-09_17:21:15.799;55.56;390;1497.1;100.0
2025-01-09_17:21:16.909;54.05;378;1502.7;100.0
2025-01-09_17:21:17.959;57.14;387;1501.8;100.0
2025-01-09_17:21:19.039;55.56;404;1497.1;100.0
2025-01-09_17:21:20.119;55.56;404;1502.9;100.0
2025-01-09_17:21:21.229;54.05;389;1492.1;100.0
2025-01-09_17:21:22.309;55.56;405;1498.6;100.0
2025-01-09_17:21:23.419;54.05;405;1495.7;100.0
2025-01-09_17:21:24.499;55.56;383;1497.9;100.0
2025-01-09_17:21:25.609;54.05;399;1497.3;100.0
2025-01-09_17:21:26.689;55.56;397;1501.5;100.0
2025-01-09_17:21:27.799;54.05;407;1496.4;100.0
2025-01-09_17:21:28.909;54.05;404;1490.3;100.0
2025-01-09_17:21:30.019;54.05;378;1498.3;100.0
2025-01-09_17:21:31.039;58.82;409;1495.6;100.0
2025-01-09_17:21:32.119;55.56;386;1491.8;100.0
2025-01-09_17:21:33.200;55.50;404;1482.6;100.0
2025-01-09_17:21:34.279;55.61;399;1485.5;100.0
2025-01-09_17:21:35.359;55.56;396;1495.3;100.0
2025-01-09_17:21:36.439;55.56;390;1495.2;100.0
2025-01-09_17:21:37.519;55.56;412;1498.9;100.0
2025-01-09_17:21:38.569;57.14;392;1488.3;100.0
2025-01-09_17:21:39.619;57.14;409;1490.4;99.97621878715815
2025-01-09_17:21:40.700;55.50;412;1498.4;99.90487514863257
2025-01-09_17:21:41.779;55.61;405;1495.3;99.7859690844233
2025-01-09_17:21:42.829;57.14;406;1493.0;99.61950059453031
2025-01-09_17:21:43.910;55.50;391;1492.7;99.40546967895362
2025-01-09_17:21:44.989;55.61;380;1492.8;99.14387633769321
2025-01-09_17:21:46.039;57.14;379;1492.8;98.8347205707491
2025-01-09_17:21:47.119;55.56;400;1493.6;98.47800237812127
2025-01-09_17:21:48.230;54.01;407;1485.5;97.62187871581449
2025-01-09_17:21:49.340;54.05;408;1488.3;97.12247324613554
2025-01-09_17:21:50.449;54.10;380;1503.0;96.57550535077287
2025-01-09_17:21:51.500;57.09;411;1498.1;95.9809750297265
2025-01-09_17:21:52.550;57.14;402;1496.5;95.33888228299642
2025-01-09_17:21:53.630;55.56;396;1490.1;94.64922711058261
2025-01-09_17:21:54.710;55.56;403;1497.7;93.91200951248511
2025-01-09_17:21:55.790;55.56;413;1501.1;93.1272294887039
2025-01-09_17:21:56.840;57.14;397;1503.9;92.29488703923899
2025-01-09_17:21:57.950;54.05;411;1503.3;91.41498216409035
2025-01-09_17:21:59.030;55.56;410;1492.2;90.48751486325801
2025-01-09_17:22:00.080;57.14;384;1496.7;89.51248513674196
2025-01-09_17:22:01.160;55.56;405;1484.9;88.4898929845422
2025-01-09_17:22:02.240;55.56;410;1486.8;86.30202140309154
2025-01-09_17:22:03.290;57.14;400;1488.2;85.13674197384066
2025-01-09_17:22:04.370;55.56;396;1497.4;83.92390011890605
2025-01-09_17:22:05.450;55.56;413;1498.4;82.66349583828773
2025-01-09_17:22:06.500;57.14;405;1494.6;81.35552913198572
2025-01-09_17:22:07.580;55.56;401;1483.3;79.99999999999999
2025-01-09_17:22:08.690;54.05;403;1494.1;78.64447086801425
2025-01-09_17:22:09.741;57.09;393;1492.5;77.33650416171224
2025-01-09_17:22:10.820;55.61;393;1496.8;76.07609988109392
2025-01-09_17:22:11.900;55.56;415;1492.6;74.86325802615931
2025-01-09_17:22:12.950;57.14;411;1501.3;73.69797859690843
2025-01-09_17:22:14.032;55.45;393;1494.4;72.58026159334125
2025-01-09_17:22:15.110;55.66;401;1487.9;71.51010701545778
2025-01-09_17:22:16.190;55.56;402;1495.5;70.48751486325801
2025-01-09_17:22:17.300;54.05;393;1492.6;68.58501783590962
2025-01-09_17:22:18.380;55.56;404;1491.3;67.705112960761
2025-01-09_17:22:19.460;55.56;409;1491.4;66.87277051129607
2025-01-09_17:22:20.510;57.14;410;1495.4;66.08799048751484
2025-01-09_17:22:21.560;57.14;401;1489.0;65.35077288941736
2025-01-09_17:22:22.670;54.05;393;1491.2;64.66111771700355
2025-01-09_17:22:23.690;58.82;392;1477.8;64.01902497027348
2025-01-09_17:22:24.740;57.14;379;1485.9;63.4244946492271
2025-01-09_17:22:25.760;58.82;390;1488.4;62.87752675386443
2025-01-09_17:22:26.810;57.14;401;1482.1;62.37812128418548
2025-01-09_17:22:27.830;58.82;406;1491.4;61.92627824019023
2025-01-09_17:22:28.880;57.14;405;1482.6;61.5219976218787
2025-01-09_17:22:29.900;58.82;392;1490.5;61.16527942925087
2025-01-09_17:22:30.890;60.61;407;1475.7;60.85612366230676
2025-01-09_17:22:31.910;58.82;412;1460.7;60.59453032104638
2025-01-09_17:22:32.930;58.82;391;1477.9;60.38049940546968
2025-01-09_17:22:33.950;58.82;370;1483.3;60.2140309155767
2025-01-09_17:22:34.970;58.82;398;1481.8;60.095124851367416
2025-01-09_17:22:35.990;58.82;382;1487.3;60.023781212841854
2025-01-09_17:22:37.040;57.14;393;1488.0;60.0
2025-01-09_17:22:38.121;55.50;396;1492.6;60.0
2025-01-09_17:22:39.140;58.88;416;1485.5;60.0
2025-01-09_17:22:40.220;55.56;371;1500.6;60.0
2025-01-09_17:22:41.240;58.82;388;1496.5;60.0
2025-01-09_17:22:42.260;58.82;343;1490.3;60.0
2025-01-09_17:22:43.340;55.56;410;1486.4;60.0
2025-01-09_17:22:44.360;58.82;385;1484.2;60.0
2025-01-09_17:22:45.410;57.14;398;1486.0;60.0
2025-01-09_17:22:46.460;57.14;407;1490.8;60.0
2025-01-09_17:22:47.480;58.82;394;1492.8;60.0
2025-01-09_17:22:48.530;57.14;373;1491.8;60.0
2025-01-09_17:22:49.580;57.14;357;1506.0;60.0
2025-01-09_17:22:50.601;58.77;386;1489.0;60.0
2025-01-09_17:22:51.590;60.67;369;1487.2;60.0
2025-01-09_17:22:52.611;58.77;384;1488.4;60.0
2025-01-09_17:22:53.601;60.61;353;1493.1;60.0
2025-01-09_17:22:54.711;54.05;401;1500.2;60.0
2025-01-09_17:22:55.790;55.61;403;1491.5;60.0
2025-01-09_17:22:56.961;51.24;415;1456.2;60.0
2025-01-09_17:22:58.221;47.62;402;1479.0;60.0
2025-01-09_17:22:59.481;47.62;413;1462.2;60.0
2025-01-09_17:23:00.621;52.63;416;1492.6;60.0
2025-01-09_17:23:01.761;52.63;367;1495.0;60.0
2025-01-09_17:23:02.871;54.05;363;1501.5;60.0
2025-01-09_17:23:03.981;54.05;412;1489.5;60.0
2025-01-09_17:23:05.121;52.63;401;1488.1;60.0
2025-01-09_17:23:06.291;51.28;385;1489.5;60.0
2025-01-09_17:23:07.431;52.63;395;1495.0;60.0
2025-01-09_17:23:08.601;51.28;368;1496.2;60.0
2025-01-09_17:23:09.741;52.63;408;1492.8;60.0
2025-01-09_17:23:10.881;52.63;373;1488.8;60.0
2025-01-09_17:23:12.021;52.63;402;1487.5;60.0
2025-01-09_17:23:13.221;50.00;368;1495.2;60.0
2025-01-09_17:23:14.391;51.28;349;1500.5;60.0
2025-01-09_17:23:15.591;50.00;336;1503.5;60.0
2025-01-09_17:23:16.761;51.28;383;1491.9;60.0
2025-01-09_17:23:17.961;50.00;346;1491.3;60.0
2025-01-09_17:23:19.161;50.00;389;1496.9;60.0
2025-01-09_17:23:20.331;51.28;404;1492.4;60.0
2025-01-09_17:23:21.503;51.19;408;1482.1;60.0
2025-01-09_17:23:22.611;54.15;412;1483.7;60.0
2025-01-09_17:23:23.811;50.00;385;1488.3;60.0
2025-01-09_17:23:24.981;51.28;401;1487.0;60.0
2025-01-09_17:23:26.091;54.05;385;1495.0;60.0
2025-01-09_17:23:27.261;51.28;413;1490.4;60.0
2025-01-09_17:23:28.401;52.63;409;1497.5;60.0
2025-01-09_17:23:29.571;51.28;413;1493.0;60.0
2025-01-09_17:23:30.711;52.63;388;1492.4;60.0
2025-01-09_17:23:31.851;52.63;412;1483.1;60.0
2025-01-09_17:23:33.021;51.28;390;1491.1;60.0
2025-01-09_17:23:34.161;52.63;407;1488.9;60.0
2025-01-09_17:23:35.333;51.19;407;1491.1;60.0
2025-01-09_17:23:36.501;51.37;400;1485.4;60.0
2025-01-09_17:23:37.671;51.28;393;1487.3;60.0
2025-01-09_17:23:38.871;50.00;400;1489.7;60.0
2025-01-09_17:23:40.041;51.28;401;1483.6;60.0
2025-01-09_17:23:41.212;51.24;393;1487.5;60.0
2025-01-09_17:23:42.381;51.33;409;1485.9;60.0
2025-01-09_17:23:43.551;51.28;401;1477.8;60.0
2025-01-09_17:23:44.751;50.00;402;1487.5;60.0
2025-01-09_17:23:45.921;51.28;405;1484.7;60.0
2025-01-09_17:23:47.062;52.59;410;1487.6;60.0
2025-01-09_17:23:48.231;51.33;392;1481.2;60.0
2025-01-09_17:23:49.371;52.63;399;1483.9;60.0
2025-01-09_17:23:50.541;51.28;399;1480.8;60.0
2025-01-09_17:23:51.712;51.24;406;1479.5;60.0
2025-01-09_17:23:52.851;52.68;397;1486.7;60.0
2025-01-09_17:23:53.991;52.63;389;1483.3;60.0
2025-01-09_17:23:55.101;54.05;409;1481.2;60.0
2025-01-09_17:23:56.222;53.52;404;1483.0;60.0
2025-01-09_17:23:57.362;52.63;379;1482.4;60.0
2025-01-09_17:23:58.472;54.05;410;1480.5;60.0
2025-01-09_17:23:59.612;52.63;394;1483.1;60.0
2025-01-09_17:24:00.722;54.05;399;1476.9;60.0
2025-01-09_17:24:01.831;54.10;381;1484.1;60.0
2025-01-09_17:24:02.942;54.01;400;1482.9;60.0
2025-01-09_17:24:04.082;52.63;394;1488.2;60.0
2025-01-09_17:24:05.192;54.05;404;1479.8;60.0
2025-01-09_17:24:06.212;58.82;393;1493.7;60.0
2025-01-09_17:24:07.292;55.56;398;1484.6;60.0
2025-01-09_17:24:08.372;55.56;394;1481.5;60.0
2025-01-09_17:24:09.482;54.05;403;1491.3;60.0
2025-01-09_17:24:10.592;54.05;392;1483.5;60.0
2025-01-09_17:24:11.642;57.14;415;1483.1;60.0
2025-01-09_17:24:12.722;55.56;391;1487.2;60.0
2025-01-09_17:24:13.832;54.05;390;1481.5;60.0
2025-01-09_17:24:14.882;57.14;389;1487.7;60.0
2025-01-09_17:24:15.962;55.56;387;1486.6;60.0
2025-01-09_17:24:17.042;55.56;392;1487.2;60.0
2025-01-09_17:24:18.122;55.56;359;1496.7;60.0
2025-01-09_17:24:19.202;55.56;382;1489.8;60.0
2025-01-09_17:24:20.282;55.56;341;1498.1;60.0
2025-01-09_17:24:21.362;55.56;309;1504.2;60.0
2025-01-09_17:24:22.445;55.40;336;1502.2;60.0
2025-01-09_17:24:23.522;55.71;398;1499.9;60.0
2025-01-09_17:24:24.572;57.14;376;1494.8;60.0
2025-01-09_17:24:25.652;55.56;342;1505.6;60.0
2025-01-09_17:24:26.732;55.56;352;1494.4;60.0
2025-01-09_17:24:27.812;55.56;373;1488.8;60.0
2025-01-09_17:24:28.922;54.05;337;1496.9;60.0
2025-01-09_17:24:30.032;54.05;338;1493.8;60.0
2025-01-09_17:24:31.142;54.05;372;1496.0;60.0
2025-01-09_17:24:32.252;54.05;369;1484.8;60.0
2025-01-09_17:24:33.392;52.63;352;1494.0;60.0
2025-01-09_17:24:34.532;52.63;386;1494.3;60.0
2025-01-09_17:24:35.642;54.05;365;1496.8;60.0
2025-01-09_17:24:36.812;51.28;388;1490.6;60.0
2025-01-09_17:24:37.952;52.63;405;1499.4;60.0
2025-01-09_17:24:39.062;54.05;369;1493.7;60.0
2025-01-09_17:24:40.202;52.63;376;1493.2;60.0
2025-01-09_17:24:41.342;52.63;396;1489.9;60.0
2025-01-09_17:24:42.482;52.63;380;1499.4;60.0
2025-01-09_17:24:43.622;52.63;400;1482.4;60.0
2025-01-09_17:24:44.792;51.28;353;1491.0;60.0
2025-01-09_17:24:45.932;52.63;393;1481.2;60.0
2025-01-09_17:24:47.072;52.63;401;1477.7;60.0
2025-01-09_17:24:48.217;52.40;374;1485.1;60.0
2025-01-09_17:24:49.387;51.28;390;1479.1;60.0
2025-01-09_17:24:50.527;52.63;396;1478.2;60.0
2025-01-09_17:24:51.697;51.28;399;1480.7;60.0
2025-01-09_17:24:52.867;51.28;410;1461.4;60.0
2025-01-09_17:24:54.037;51.28;395;1478.3;60.0
2025-01-09_17:24:55.237;50.00;413;1475.8;60.0
2025-01-09_17:24:56.407;51.28;384;1491.0;60.0
2025-01-09_17:24:57.577;51.28;397;1483.0;60.0
2025-01-09_17:24:58.717;52.63;410;1481.2;60.0
2025-01-09_17:24:59.827;54.05;396;1480.7;60.0
2025-01-09_17:25:00.997;51.28;398;1472.2;60.0
2025-01-09_17:25:02.137;52.63;388;1484.4;60.0
2025-01-09_17:25:03.278;52.59;389;1482.0;60.0
2025-01-09_17:25:04.447;51.33;397;1486.5;60.0
2025-01-09_17:25:05.588;52.59;397;1479.4;60.0
2025-01-09_17:25:06.788;50.00;387;1480.1;60.0
2025-01-09_17:25:07.988;50.00;392;1482.2;60.0
2025-01-09_17:25:09.188;50.00;403;1484.2;60.0
2025-01-09_17:25:10.358;51.28;404;1483.4;60.0
2025-01-09_17:25:11.558;50.00;408;1480.2;60.0
2025-01-09_17:25:12.728;51.28;388;1486.5;60.0
2025-01-09_17:25:13.898;51.28;408;1484.0;60.0
2025-01-09_17:25:15.073;51.06;403;1485.7;60.0
2025-01-09_17:25:16.243;51.28;405;1482.1;60.0
2025-01-09_17:25:17.383;52.63;394;1481.2;60.0
2025-01-09_17:25:18.553;51.28;406;1487.4;60.0
2025-01-09_17:25:19.723;51.28;401;1489.5;60.0
2025-01-09_17:25:20.893;51.28;399;1486.5;60.0
2025-01-09_17:25:22.033;52.63;397;1482.6;60.0
2025-01-09_17:25:23.173;52.63;413;1483.2;60.0
2025-01-09_17:25:24.343;51.28;403;1479.1;60.0
2025-01-09_17:25:25.513;51.28;389;1483.3;60.0
2025-01-09_17:25:26.653;52.63;407;1473.8;60.0
2025-01-09_17:25:27.853;50.00;408;1486.4;60.0
2025-01-09_17:25:28.993;52.63;407;1490.1;60.0
2025-01-09_17:25:30.133;52.63;402;1491.6;60.0
2025-01-09_17:25:31.273;52.63;404;1483.6;60.0
2025-01-09_17:25:32.413;52.63;395;1478.3;60.0
2025-01-09_17:25:33.583;51.28;404;1486.5;60.0
2025-01-09_17:25:34.728;52.40;388;1497.3;60.0
2025-01-09_17:25:35.868;52.63;413;1485.0;60.0
2025-01-09_17:25:37.008;52.63;390;1488.2;60.0
2025-01-09_17:25:38.148;52.63;390;1482.1;60.0
2025-01-09_17:25:39.348;50.00;366;1482.2;60.0
2025-01-09_17:25:40.488;52.63;367;1491.3;60.0
2025-01-09_17:25:41.660;51.19;389;1489.6;60.0
2025-01-09_17:25:42.828;51.37;335;1492.4;60.0
2025-01-09_17:25:43.998;51.28;348;1495.5;60.0
2025-01-09_17:25:45.143;52.40;358;1485.0;60.0
2025-01-09_17:25:46.313;51.28;389;1489.4;60.0
2025-01-09_17:25:47.513;50.00;323;1495.5;60.0
2025-01-09_17:25:48.693;50.85;367;1491.6;60.0
2025-01-09_17:25:49.863;51.28;343;1498.4;60.0
2025-01-09_17:25:51.063;50.00;400;1492.2;60.0
2025-01-09_17:25:52.203;52.63;343;1495.0;60.0
2025-01-09_17:25:53.343;52.63;401;1478.9;60.0
2025-01-09_17:25:54.483;52.63;394;1483.2;60.0
2025-01-09_17:25:55.593;54.05;375;1476.2;60.0
2025-01-09_17:25:56.733;52.63;379;1487.0;60.0
2025-01-09_17:25:57.873;52.63;404;1486.7;60.0
2025-01-09_17:25:59.013;52.63;408;1482.6;60.0
2025-01-09_17:26:00.098;55.30;387;1484.3;60.0
2025-01-09_17:26:01.269;51.24;345;1490.3;60.0
2025-01-09_17:26:02.408;52.68;349;1487.5;60.0
2025-01-09_17:26:03.548;52.63;391;1481.4;60.0
2025-01-09_17:26:04.723;51.06;398;1471.1;60.0
2025-01-09_17:26:05.834;54.01;401;1478.3;60.0
2025-01-09_17:26:07.004;51.28;396;1479.6;60.0
2025-01-09_17:26:08.173;51.33;410;1476.5;60.0
2025-01-09_17:26:09.373;50.00;401;1475.3;60.0
2025-01-09_17:26:10.544;51.24;407;1477.1;60.0
2025-01-09_17:26:11.684;52.63;403;1487.2;60.0
2025-01-09_17:26:12.824;52.63;388;1478.9;60.0
2025-01-09_17:26:13.994;51.28;364;1486.7;60.0
2025-01-09_17:26:15.134;52.63;382;1478.8;60.0
2025-01-09_17:26:16.304;51.28;371;1481.0;60.0
2025-01-09_17:26:17.444;52.63;398;1488.0;60.0
2025-01-09_17:26:18.614;51.28;392;1475.7;60.0
2025-01-09_17:26:19.754;52.63;391;1471.4;60.0
2025-01-09_17:26:20.924;51.28;410;1475.1;60.0
2025-01-09_17:26:22.064;52.63;377;1489.6;60.0
2025-01-09_17:26:23.204;52.63;409;1475.6;60.0
2025-01-09_17:26:24.314;54.05;397;1479.8;60.0
2025-01-09_17:26:25.484;51.28;404;1491.4;60.0
2025-01-09_17:26:26.624;52.63;406;1497.9;60.0
2025-01-09_17:26:27.799;51.06;377;1487.9;60.0
2025-01-09_17:26:28.939;52.63;409;1472.2;60.0
2025-01-09_17:26:30.084;52.40;397;1476.0;60.0
2025-01-09_17:26:31.254;51.28;413;1474.0;60.0
2025-01-09_17:26:32.394;52.63;405;1474.1;60.0
2025-01-09_17:26:33.534;52.63;400;1409.2;60.0
2025-01-09_17:26:34.674;52.63;389;1475.9;60.0
2025-01-09_17:26:35.784;54.05;406;1479.3;60.0
2025-01-09_17:26:36.924;52.63;397;1478.2;60.0
2025-01-09_17:26:38.034;54.05;410;1437.7;60.0
2025-01-09_17:26:39.144;54.05;402;1472.0;60.0
2025-01-09_17:26:40.285;52.59;389;1475.8;60.0
2025-01-09_17:26:41.394;54.10;406;1473.4;60.0
2025-01-09_17:26:42.534;52.63;392;1475.3;60.0
2025-01-09_17:26:43.734;50.00;402;1466.3;60.0
2025-01-09_17:26:44.874;52.63;408;1483.5;60.0
2025-01-09_17:26:46.044;51.28;409;1440.0;60.0
2025-01-09_17:26:47.214;51.28;387;1478.6;60.0
2025-01-09_17:26:48.354;52.63;399;1476.6;60.0
2025-01-09_17:26:49.495;52.59;406;1462.9;60.0
2025-01-09_17:26:50.634;52.68;413;1473.3;60.0
2025-01-09_17:26:51.745;54.01;400;1480.8;60.0
2025-01-09_17:26:52.884;52.68;412;1477.0;60.0
2025-01-09_17:26:53.994;54.05;389;1477.0;60.0
2025-01-09_17:26:55.134;52.63;399;1473.7;60.0
2025-01-09_17:26:56.274;52.63;407;1480.1;60.0
2025-01-09_17:26:57.384;54.05;406;1472.6;60.0
2025-01-09_17:26:58.494;54.05;387;1482.0;60.0
2025-01-09_17:26:59.634;52.63;395;1479.9;60.0
2025-01-09_17:27:00.774;52.63;400;1478.9;60.0
2025-01-09_17:27:01.914;52.63;405;1477.1;60.0
2025-01-09_17:27:03.024;54.05;402;1477.9;60.0
2025-01-09_17:27:04.109;55.30;394;1477.8;60.0
2025-01-09_17:27:05.249;52.63;410;1472.5;60.0
2025-01-09_17:27:06.390;52.59;408;1486.1;60.0
2025-01-09_17:27:07.529;52.68;399;1491.9;60.0
2025-01-09_17:27:08.669;52.63;405;1490.5;60.0
